% Data dagdebieten Vecht (representatief geacht voor Dalfsen)
% Door:	Chris Geerse
% Datum: 6 februari 2006
%
% Perioden:
% 01-01-1960 t/m 31-12-1983
% 01-10-1993 t/m 31-03-1994
% 01-10-1998 t/m 31-03-1999
% 01-10-2000 t/m 31-03-2001
%
% Herkomst data van 1-1-1960 t/m 31-12-1983 uit een Q-H relatie, zie [Chbab, 1995] voor informatie.
% [Chbab, 2005]: Frequentieanalyse Vechtafvoer te Vechterweerd. E.H. Chbab. 
% RIZA-Werkdocument 95.131x. RIZA Lelystad, september 1995.
%
% Van de drie daaropvolgende perioden is de herkomst onduidelijk.
% De kwaliteit van deze metingen is twijfelachtig:
% a. deze perioden bevatten geen erg lage afvoeren meer;
% b. het jaar 2000 bevat alleen afvoeren circa 125 m3/s (laat jaar 2000 bij voorkeur weg in analyses)
%
%jaar  	  maand 	  dag	afvoer
1981   	  11    	  28	120
1981   	  11    	  29	125
1981   	  11    	  30	125
1981   	  12    	  01	120
1981   	  12    	  02	130
1981   	  12    	  03	115
1981   	  12    	  04	97
1981   	  12    	  05	149
1981   	  12    	  06	145
1981   	  12    	  07	135
1981   	  12    	  08	128
1981   	  12    	  09	117
1981   	  12    	  10	98
1981   	  12    	  11	84
1981   	  12    	  12	71
1981   	  12    	  13	65
1981   	  12    	  14	65
1981   	  12    	  15	54
1981   	  12    	  16	56
1981   	  12    	  17	45
1981   	  12    	  18	38
1981   	  12    	  19	43
1981   	  12    	  20	42
1981   	  12    	  21	40
1981   	  12    	  22	56
1981   	  12    	  23	73
1981   	  12    	  24	79
1981   	  12    	  25	54
1981   	  12    	  26	39
1981   	  12    	  27	38
1981   	  12    	  28	39
1981   	  12    	  29	35
1981   	  12    	  30	43
1981   	  12    	  31	91
1982   	  01    	  01	128
1982   	  01    	  02	115
1982   	  01    	  03	92
1982   	  01    	  04	96
1982   	  01    	  05	101
1982   	  01    	  06	150
1982   	  01    	  07	164
1982   	  01    	  08	125
1982   	  01    	  09	86
1982   	  01    	  10	92
1982   	  01    	  11	126
1982   	  01    	  12	124
1982   	  01    	  13	110
1982   	  01    	  14	93
1982   	  01    	  15	75
1982   	  01    	  16	58
1982   	  01    	  17	53
1982   	  01    	  18	52
1982   	  01    	  19	44
1982   	  01    	  20	42
1982   	  01    	  21	42
1982   	  01    	  22	27
1982   	  01    	  23	28
1982   	  01    	  24	27
1982   	  01    	  25	30
1982   	  01    	  26	37
1982   	  01    	  27	75
1982   	  01    	  28	82
1982   	  01    	  29	61
1982   	  01    	  30	96
1982   	  01    	  31	124
1982   	  02    	  01	145
1982   	  02    	  02	120
1982   	  02    	  03	102
1982   	  02    	  04	67
1982   	  02    	  05	58
1982   	  02    	  06	46
1982   	  02    	  07	59
1982   	  02    	  08	74
1982   	  02    	  09	84
1982   	  02    	  10	78
1982   	  02    	  11	60
1982   	  02    	  12	56
1982   	  02    	  13	56
1982   	  02    	  14	54
1982   	  02    	  15	53
1982   	  02    	  16	58
1982   	  02    	  17	55
1982   	  02    	  18	44
1982   	  02    	  19	38
1982   	  02    	  20	37
1982   	  02    	  21	35
1982   	  02    	  22	31
1982   	  02    	  23	32
1982   	  02    	  24	31
1982   	  02    	  25	30
1982   	  02    	  26	29
1982   	  02    	  27	27
1982   	  02    	  28	27
1982   	  03    	  01	28
1982   	  03    	  02	47
1982   	  03    	  03	70
1982   	  03    	  04	113
1982   	  03    	  05	118
1982   	  03    	  06	102
1982   	  03    	  07	73
1982   	  03    	  08	59
1982   	  03    	  09	53
1982   	  03    	  10	47
1982   	  03    	  11	61
1982   	  03    	  12	122
1982   	  03    	  13	106
1982   	  03    	  14	98
1982   	  03    	  15	82
1982   	  03    	  16	67
1982   	  03    	  17	69
1982   	  03    	  18	73
1982   	  03    	  19	59
1982   	  03    	  20	58
1982   	  03    	  21	50
1982   	  03    	  22	52
1982   	  03    	  23	38
1982   	  03    	  24	38
1982   	  03    	  25	35
1982   	  03    	  26	36
1982   	  03    	  27	34
1982   	  03    	  28	32
1982   	  03    	  29	32
1982   	  03    	  30	31
1982   	  03    	  31	29
1982   	  04    	  01	27
1982   	  04    	  02	28
1982   	  04    	  03	27
1982   	  04    	  04	29
1982   	  04    	  05	26
1982   	  04    	  06	24
1982   	  04    	  07	23
1982   	  04    	  08	32
1982   	  04    	  09	35
1982   	  04    	  10	36
1982   	  04    	  11	38
1982   	  04    	  12	39
1982   	  04    	  13	38
1982   	  04    	  14	38
1982   	  04    	  15	31
1982   	  04    	  16	30
1982   	  04    	  17	25
1982   	  04    	  18	25
1982   	  04    	  19	24
1982   	  04    	  20	16
1982   	  04    	  21	17
1982   	  04    	  22	21
1982   	  04    	  23	14
1982   	  04    	  24	14
1982   	  04    	  25	14
1982   	  04    	  26	9
1982   	  04    	  27	12
1982   	  04    	  28	15
1982   	  04    	  29	17
1982   	  04    	  30	12
1982   	  05    	  01	15
1982   	  05    	  02	20
1982   	  05    	  03	22
1982   	  05    	  04	26
1982   	  05    	  05	20
1982   	  05    	  06	23
1982   	  05    	  07	17
1982   	  05    	  08	27
1982   	  05    	  09	27
1982   	  05    	  10	25
1982   	  05    	  11	22
1982   	  05    	  12	13
1982   	  05    	  13	14
1982   	  05    	  14	15
1982   	  05    	  15	11
1982   	  05    	  16	14
1982   	  05    	  17	12
1982   	  05    	  18	12
1982   	  05    	  19	13
1982   	  05    	  20	8
1982   	  05    	  21	14
1982   	  05    	  22	15
1982   	  05    	  23	13
1982   	  05    	  24	13
1982   	  05    	  25	14
1982   	  05    	  26	8
1982   	  05    	  27	9
1982   	  05    	  28	13
1982   	  05    	  29	13
1982   	  05    	  30	9
1982   	  05    	  31	6
1982   	  06    	  01	11
1982   	  06    	  02	6
1982   	  06    	  03	5
1982   	  06    	  04	6
1982   	  06    	  05	9
1982   	  06    	  06	9
1982   	  06    	  07	6
1982   	  06    	  08	5
1982   	  06    	  09	5
1982   	  06    	  10	6
1982   	  06    	  11	5
1982   	  06    	  12	7
1982   	  06    	  13	8
1982   	  06    	  14	10
1982   	  06    	  15	6
1982   	  06    	  16	5
1982   	  06    	  17	5
1982   	  06    	  18	5
1982   	  06    	  19	8
1982   	  06    	  20	13
1982   	  06    	  21	6
1982   	  06    	  22	6
1982   	  06    	  23	13
1982   	  06    	  24	17
1982   	  06    	  25	17
1982   	  06    	  26	14
1982   	  06    	  27	13
1982   	  06    	  28	13
1982   	  06    	  29	17
1982   	  06    	  30	15
1982   	  07    	  01	14
1982   	  07    	  02	14
1982   	  07    	  03	10
1982   	  07    	  04	13
1982   	  07    	  05	12
1982   	  07    	  06	12
1982   	  07    	  07	10
1982   	  07    	  08	10
1982   	  07    	  09	10
1982   	  07    	  10	6
1982   	  07    	  11	6
1982   	  07    	  12	6
1982   	  07    	  13	6
1982   	  07    	  14	5
1982   	  07    	  15	5
1982   	  07    	  16	3
1982   	  07    	  17	2
1982   	  07    	  18	8
1982   	  07    	  19	5
1982   	  07    	  20	6
1982   	  07    	  21	5
1982   	  07    	  22	3
1982   	  07    	  23	8
1982   	  07    	  24	10
1982   	  07    	  25	8
1982   	  07    	  26	8
1982   	  07    	  27	10
1982   	  07    	  28	6
1982   	  07    	  29	5
1982   	  07    	  30	5
1982   	  07    	  31	6
1982   	  08    	  01	27
1982   	  08    	  02	6
1982   	  08    	  03	3
1982   	  08    	  04	6
1982   	  08    	  05	10
1982   	  08    	  06	6
1982   	  08    	  07	6
1982   	  08    	  08	7
1982   	  08    	  09	7
1982   	  08    	  10	6
1982   	  08    	  11	5
1982   	  08    	  12	3
1982   	  08    	  13	5
1982   	  08    	  14	5
1982   	  08    	  15	8
1982   	  08    	  16	6
1982   	  08    	  17	0
1982   	  08    	  18	7
1982   	  08    	  19	7
1982   	  08    	  20	4
1982   	  08    	  21	3
1982   	  08    	  22	0
1982   	  08    	  23	7
1982   	  08    	  24	6
1982   	  08    	  25	5
1982   	  08    	  26	5
1982   	  08    	  27	6
1982   	  08    	  28	7
1982   	  08    	  29	5
1982   	  08    	  30	3
1982   	  08    	  31	6
1982   	  09    	  01	6
1982   	  09    	  02	6
1982   	  09    	  03	6
1982   	  09    	  04	9
1982   	  09    	  05	2
1982   	  09    	  06	6
1982   	  09    	  07	6
1982   	  09    	  08	6
1982   	  09    	  09	0
1982   	  09    	  10	5
1982   	  09    	  11	5
1982   	  09    	  12	5
1982   	  09    	  13	5
1982   	  09    	  14	8
1982   	  09    	  15	6
1982   	  09    	  16	7
1982   	  09    	  17	5
1982   	  09    	  18	8
1982   	  09    	  19	0
1982   	  09    	  20	6
1982   	  09    	  21	5
1982   	  09    	  22	6
1982   	  09    	  23	6
1982   	  09    	  24	3
1982   	  09    	  25	6
1982   	  09    	  26	8
1982   	  09    	  27	8
1982   	  09    	  28	4
1982   	  09    	  29	4
1982   	  09    	  30	5
1982   	  10    	  01	6
1982   	  10    	  02	3
1982   	  10    	  03	5
1982   	  10    	  04	9
1982   	  10    	  05	9
1982   	  10    	  06	5
1982   	  10    	  07	10
1982   	  10    	  08	8
1982   	  10    	  09	8
1982   	  10    	  10	14
1982   	  10    	  11	7
1982   	  10    	  12	6
1982   	  10    	  13	10
1982   	  10    	  14	12
1982   	  10    	  15	12
1982   	  10    	  16	24
1982   	  10    	  17	23
1982   	  10    	  18	10
1982   	  10    	  19	8
1982   	  10    	  20	7
1982   	  10    	  21	8
1982   	  10    	  22	6
1982   	  10    	  23	0
1982   	  10    	  24	0
1982   	  10    	  25	14
1982   	  10    	  26	13
1982   	  10    	  27	13
1982   	  10    	  28	6
1982   	  10    	  29	6
1982   	  10    	  30	14
1982   	  10    	  31	8
1982   	  11    	  01	6
1982   	  11    	  02	9
1982   	  11    	  03	8
1982   	  11    	  04	8
1982   	  11    	  05	9
1982   	  11    	  06	8
1982   	  11    	  07	7
1982   	  11    	  08	3
1982   	  11    	  09	10
1982   	  11    	  10	9
1982   	  11    	  11	9
1982   	  11    	  12	7
1982   	  11    	  13	8
1982   	  11    	  14	8
1982   	  11    	  15	5
1982   	  11    	  16	6
1982   	  11    	  17	13
1982   	  11    	  18	27
1982   	  11    	  19	47
1982   	  11    	  20	51
1982   	  11    	  21	44
1982   	  11    	  22	36
1982   	  11    	  23	35
1982   	  11    	  24	37
1982   	  11    	  25	33
1982   	  11    	  26	28
1982   	  11    	  27	36
1982   	  11    	  28	32
1982   	  11    	  29	31
1982   	  11    	  30	25
1982   	  12    	  01	31
1982   	  12    	  02	24
1982   	  12    	  03	23
1982   	  12    	  04	26
1982   	  12    	  05	24
1982   	  12    	  06	23
1982   	  12    	  07	14
1982   	  12    	  08	24
1982   	  12    	  09	29
1982   	  12    	  10	35
1982   	  12    	  11	60
1982   	  12    	  12	90
1982   	  12    	  13	80
1982   	  12    	  14	57
1982   	  12    	  15	46
1982   	  12    	  16	66
1982   	  12    	  17	71
1982   	  12    	  18	68
1982   	  12    	  19	54
1982   	  12    	  20	42
1982   	  12    	  21	78
1982   	  12    	  22	79
1982   	  12    	  23	63
1982   	  12    	  24	53
1982   	  12    	  25	46
1982   	  12    	  26	42
1982   	  12    	  27	36
1982   	  12    	  28	46
1982   	  12    	  29	43
1982   	  12    	  30	39
1982   	  12    	  31	38
1983   	  01    	  01	39
1983   	  01    	  02	38
1983   	  01    	  03	38
1983   	  01    	  04	66
1983   	  01    	  05	128
1983   	  01    	  06	113
1983   	  01    	  07	96
1983   	  01    	  08	84
1983   	  01    	  09	80
1983   	  01    	  10	75
1983   	  01    	  11	71
1983   	  01    	  12	61
1983   	  01    	  13	57
1983   	  01    	  14	47
1983   	  01    	  15	83
1983   	  01    	  16	93
1983   	  01    	  17	101
1983   	  01    	  18	84
1983   	  01    	  19	75
1983   	  01    	  20	74
1983   	  01    	  21	75
1983   	  01    	  22	72
1983   	  01    	  23	54
1983   	  01    	  24	48
1983   	  01    	  25	42
1983   	  01    	  26	56
1983   	  01    	  27	52
1983   	  01    	  28	53
1983   	  01    	  29	71
1983   	  01    	  30	81
1983   	  01    	  31	79
1983   	  02    	  01	92
1983   	  02    	  02	155
1983   	  02    	  03	150
1983   	  02    	  04	138
1983   	  02    	  05	120
1983   	  02    	  06	105
1983   	  02    	  07	131
1983   	  02    	  08	116
1983   	  02    	  09	103
1983   	  02    	  10	83
1983   	  02    	  11	69
1983   	  02    	  12	60
1983   	  02    	  13	57
1983   	  02    	  14	49
1983   	  02    	  15	47
1983   	  02    	  16	42
1983   	  02    	  17	39
1983   	  02    	  18	39
1983   	  02    	  19	37
1983   	  02    	  20	35
1983   	  02    	  21	39
1983   	  02    	  22	33
1983   	  02    	  23	37
1983   	  02    	  24	28
1983   	  02    	  25	32
1983   	  02    	  26	31
1983   	  02    	  27	34
1983   	  02    	  28	40
1983   	  03    	  01	53
1983   	  03    	  02	53
1983   	  03    	  03	46
1983   	  03    	  04	43
1983   	  03    	  05	36
1983   	  03    	  06	43
1983   	  03    	  07	31
1983   	  03    	  08	31
1983   	  03    	  09	34
1983   	  03    	  10	31
1983   	  03    	  11	44
1983   	  03    	  12	27
1983   	  03    	  13	31
1983   	  03    	  14	27
1983   	  03    	  15	27
1983   	  03    	  16	23
1983   	  03    	  17	23
1983   	  03    	  18	23
1983   	  03    	  19	27
1983   	  03    	  20	36
1983   	  03    	  21	43
1983   	  03    	  22	50
1983   	  03    	  23	79
1983   	  03    	  24	97
1983   	  03    	  25	148
1983   	  03    	  26	121
1983   	  03    	  27	120
1983   	  03    	  28	101
1983   	  03    	  29	92
1983   	  03    	  30	79
1983   	  03    	  31	79
1983  	   04   	   01	90
1983  	   04   	   02	84
1983  	   04   	   03	67
1983  	   04   	   04	51
1983  	   04   	   05	47
1983  	   04   	   06	44
1983  	   04   	   07	64
1983  	   04   	   08	72
1983  	   04   	   09	66
1983  	   04   	   10	67
1983  	   04   	   11	60
1983  	   04   	   12	72
1983  	   04   	   13	80
1983  	   04   	   14	82
1983  	   04   	   15	67
1983  	   04   	   16	58
1983  	   04   	   17	46
1983  	   04   	   18	44
1983  	   04   	   19	42
1983  	   04   	   20	40
1983  	   04   	   21	31
1983  	   04   	   22	32
1983  	   04   	   23	34
1983  	   04   	   24	44
1983  	   04   	   25	35
1983  	   04   	   26	37
1983  	   04   	   27	31
1983  	   04   	   28	32
1983  	   04   	   29	35
1983  	   04   	   30	32
1983  	   05   	   01	37
1983  	   05   	   02	40
1983  	   05   	   03	44
1983  	   05   	   04	60
1983  	   05   	   05	56
1983  	   05   	   06	40
1983  	   05   	   07	32
1983  	   05   	   08	44
1983  	   05   	   09	46
1983  	   05   	   10	46
1983  	   05   	   11	46
1983  	   05   	   12	44
1983  	   05   	   13	50
1983  	   05   	   14	47
1983  	   05   	   15	39
1983  	   05   	   16	34
1983  	   05   	   17	46
1983  	   05   	   18	50
1983  	   05   	   19	48
1983  	   05   	   20	48
1983  	   05   	   21	40
1983  	   05   	   22	59
1983  	   05   	   23	56
1983  	   05   	   24	44
1983  	   05   	   25	67
1983  	   05   	   26	110
1983  	   05   	   27	155
1983  	   05   	   28	172
1983  	   05   	   29	138
1983  	   05   	   30	120
1983  	   05   	   31	97
1983  	   06   	   01	73
1983  	   06   	   02	56
1983  	   06   	   03	46
1983  	   06   	   04	39
1983  	   06   	   05	37
1983  	   06   	   06	32
1983  	   06   	   07	25
1983  	   06   	   08	31
1983  	   06   	   09	20
1983  	   06   	   10	32
1983  	   06   	   11	32
1983  	   06   	   12	29
1983  	   06   	   13	24
1983  	   06   	   14	21
1983  	   06   	   15	20
1983  	   06   	   16	17
1983  	   06   	   17	17
1983  	   06   	   18	6
1983  	   06   	   19	13
1983  	   06   	   20	13
1983  	   06   	   21	10
1983  	   06   	   22	9
1983  	   06   	   23	0
1983  	   06   	   24	9
1983  	   06   	   25	8
1983  	   06   	   26	12
1983  	   06   	   27	13
1983  	   06   	   28	24
1983  	   06   	   29	12
1983  	   06   	   30	19
1983  	   07   	   01	8
1983  	   07   	   02	20
1983  	   07   	   03	17
1983  	   07   	   04	25
1983  	   07   	   05	3
1983  	   07   	   06	12
1983  	   07   	   07	10
1983  	   07   	   08	15
1983  	   07   	   09	9
1983  	   07   	   10	14
1983  	   07   	   11	10
1983  	   07   	   12	8
1983  	   07   	   13	9
1983  	   07   	   14	12
1983  	   07   	   15	21
1983  	   07   	   16	6
1983  	   07   	   17	8
1983  	   07   	   18	10
1983  	   07   	   19	8
1983  	   07   	   20	9
1983  	   07   	   21	7
1983  	   07   	   22	3
1983  	   07   	   23	4
1983  	   07   	   24	7
1983  	   07   	   25	7
1983  	   07   	   26	10
1983  	   07   	   27	9
1983  	   07   	   28	8
1983  	   07   	   29	6
1983  	   07   	   30	3
1983  	   07   	   31	5
1983  	   08   	   01	5
1983  	   08   	   02	7
1983  	   08   	   03	8
1983  	   08   	   04	7
1983  	   08   	   05	6
1983  	   08   	   06	0
1983  	   08   	   07	0
1983  	   08   	   08	0
1983  	   08   	   09	0
1983  	   08   	   10	0
1983  	   08   	   11	0
1983  	   08   	   12	0
1983  	   08   	   13	0
1983  	   08   	   14	0
1983  	   08   	   15	0
1983  	   08   	   16	0
1983  	   08   	   17	0
1983  	   08   	   18	0
1983  	   08   	   19	0
1983  	   08   	   20	0
1983  	   08   	   21	0
1983  	   08   	   22	0
1983  	   08   	   23	0
1983  	   08   	   24	0
1983  	   08   	   25	0
1983  	   08   	   26	0
1983  	   08   	   27	0
1983  	   08   	   28	0
1983  	   08   	   29	0
1983  	   08   	   30	0
1983  	   08   	   31	0
1983  	   09   	   01	0
1983  	   09   	   02	0
1983  	   09   	   03	0
1983  	   09   	   04	1
1983  	   09   	   05	7
1983  	   09   	   06	25
1983  	   09   	   07	21
1983  	   09   	   08	9
1983  	   09   	   09	10
1983  	   09   	   10	13
1983  	   09   	   11	13
1983  	   09   	   12	11
1983  	   09   	   13	15
1983  	   09   	   14	12
1983  	   09   	   15	12
1983  	   09   	   16	3
1983  	   09   	   17	5
1983  	   09   	   18	9
1983  	   09   	   19	12
1983  	   09   	   20	12
1983  	   09   	   21	6
1983  	   09   	   22	6
1983  	   09   	   23	6
1983  	   09   	   24	0
1983  	   09   	   25	0
1983  	   09   	   26	11
1983  	   09   	   27	5
1983  	   09   	   28	0
1983  	   09   	   29	5
1983  	   09   	   30	5
1983  	   10   	   01	1
1983  	   10   	   02	3
1983  	   10   	   03	5
1983  	   10   	   04	5
1983  	   10   	   05	8
1983  	   10   	   06	10
1983  	   10   	   07	6
1983  	   10   	   08	6
1983  	   10   	   09	8
1983  	   10   	   10	7
1983  	   10   	   11	9
1983  	   10   	   12	10
1983  	   10   	   13	5
1983  	   10   	   14	6
1983  	   10   	   15	12
1983  	   10   	   16	24
1983  	   10   	   17	15
1983  	   10   	   18	15
1983  	   10   	   19	27
1983  	   10   	   20	13
1983  	   10   	   21	12
1983  	   10   	   22	12
1983  	   10   	   23	21
1983  	   10   	   24	6
1983  	   10   	   25	1
1983  	   10   	   26	17
1983  	   10   	   27	12
1983  	   10   	   28	0
1983  	   10   	   29	6
1983  	   10   	   30	13
1983  	   10   	   31	9
1983  	   11   	   01	8
1983  	   11   	   02	10
1983  	   11   	   03	15
1983  	   11   	   04	1
1983  	   11   	   05	21
1983  	   11   	   06	1
1983  	   11   	   07	7
1983  	   11   	   08	9
1983  	   11   	   09	6
1983  	   11   	   10	6
1983  	   11   	   11	6
1983  	   11   	   12	8
1983  	   11   	   13	5
1983  	   11   	   14	3
1983  	   11   	   15	7
1983  	   11   	   16	5
1983  	   11   	   17	8
1983  	   11   	   18	10
1983  	   11   	   19	6
1983  	   11   	   20	6
1983  	   11   	   21	8
1983  	   11   	   22	12
1983  	   11   	   23	8
1983  	   11   	   24	9
1983  	   11   	   25	12
1983  	   11   	   26	21
1983  	   11   	   27	32
1983  	   11   	   28	82
1983  	   11   	   29	67
1983  	   11   	   30	47
1983  	   12   	   01	35
1983  	   12   	   02	29
1983  	   12   	   03	27
1983  	   12   	   04	20
1983  	   12   	   05	21
1983  	   12   	   06	23
1983  	   12   	   07	24
1983  	   12   	   08	25
1983  	   12   	   09	21
1983  	   12   	   10	90
1983  	   12   	   11	79
1983  	   12   	   12	60
1983  	   12   	   13	44
1983  	   12   	   14	35
1983  	   12   	   15	28
1983  	   12   	   16	27
1983  	   12   	   17	23
1983  	   12   	   18	25
1983  	   12   	   19	25
1983  	   12   	   20	28
1983  	   12   	   21	32
1983  	   12   	   22	32
1983  	   12   	   23	39
1983  	   12   	   24	59
1983  	   12   	   25	72
1983  	   12   	   26	90
1983  	   12   	   27	119
1983  	   12   	   28	106
1983  	   12   	   29	92
1983  	   12   	   30	72
1983  	   12   	   31	60
1993   	  09    	  15	0
1993   	  09    	  16	0
1993   	  09    	  17	0
1993   	  09    	  18	0
1993   	  09    	  19	0
1993   	  09    	  20	0
1993   	  09    	  21	0
1993   	  09    	  22	0
